,Top1_rec,Top2_rec,Top3_rec,Top4_rec,Top5_rec,Top6_rec,Top7_rec,Top8_rec,Top9_rec,Top10_rec
17515,82600,22171,22671,82552,22670,82583,82483,82551,21745,22686
17516,23298,22149,20972,23203,22776,22147,22142,22505,20728,22061
17517,22967,22858,22860,22857,22231,22148,22251,22249,22285,22291
17519,23313,22993,23084,79321,23122,22558,22961,23397,22077,35970
17520,23214,84946,23313,23234,23356,23491,21314,22766,22737,22469
17521,23332,23321,84836,23329,84978,23404,21914,23334,84970L,23405
17522,84946,84947,22791,23322,22460,22499,84945,21744,22792,84950
17523,22569,22150,22568,20969,20970,22570,22147,22141,22148,20967
17524,23322,21034,21592,22791,84836,23321,21588,84949,22696,23323
17525,22690,20685,21524,21485,23356,21479,84030E,21481,23355,22113
17526,22840,84380,21124,22423,22087,84375,22966,21620,22220,22487
17527,22487,22669,84378,22550,22619,23353,22082,22965,23438,21498
17528,23343,23313,21914,20749,22619,23020,23241,22910,23229,22635
17530,22548,22142,22469,23321,22952,23350,23309,23212,20914,23349
17531,20685,85066,22690,23232,22840,48188,48187,48138,48184,22469
17534,23355,22111,22867,22866,22632,22633,23439,22113,23302,21876
17535,22520,84970S,71459,84946,22178,22515,22241,84949,23144,22514
17536,84969,22907,84879,79321,21115,84968E,21914,21056,23084,84997B
17537,20992,23503,21623,22306,71459,21232,84596B,22307,22906,22740
17538,23353,23349,23437,35970,22578,22577,22734,22571,22600,23129
17540,21481,22059,22064,84029E,84029G,22969,22055,22649,84030E,22890
17542,20981,72807C,22505,72802B,22720,20978,22352,20972,72802C,20717
17545,22111,21484,23344,23247,22197,23555,22114,20983,22989,23245
17547,22355,22351,22354,22350,22352,22356,22344,22349,22348,22346
17548,22337,22342,22343,22334,22333,22332,22331,22341,22329,22356
17549,21809,21819,22578,22579,23103,85061W,21817,22222,21823,22580
17550,22148,22241,23245,23397,22502,47590B,84970L,47590A,22858,84970S
17551,22961,21755,22989,21754,15036,21733,71053,22147,21714,82486
17552,22138,22557,21915,22555,21791,22940,22273,22548,22556,21890
17553,22943,84692,84212,21201,84029E,22964,20829,22246,21206,71459
17554,22728,71459,10135,84755,22619,22192,22607,23321,22469,23190
17555,22646,22966,22619,23581,22900,22086,22197,21928,22635,22556
17556,23173,22697,23170,22698,23172,23171,23215,23163,22792,22423
17557,22111,23300,23194,21108,22835,22114,47566,85099F,23084,23356
17560,22759,22784,85066,22938,22427,22457,22367,21730,22128,22585
17561,23355,21479,22114,22795,23198,23321,23329,23461,21485,23332
17562,23344,20723,23207,22865,22866,22418,22383,23439,23313,23204
17564,23130,21484,23091,23393,23407,23396,23129,23395,84978,22197
17566,23321,23247,22109,21770,22469,23493,23328,21172,23323,23535
17567,22413,21216,22487,20724,22090,22567,22558,21181,22961,21907
17569,21175,21166,21385,22636,71053,22413,21754,22291,23329,72741
17571,84978,22960,71459,21625,23319,23092,22993,23083,22992,84949
17572,21108,21110,21109,22423,21112,22969,21843,23173,22457,22776
17573,23245,23393,23493,22577,22699,22595,22139,22488,22427,22674
17574,22082,21166,21181,21908,21907,21928,22411,85099B,22386,85099F
17576,22441,22219,22575,84406B,22173,22295,84792,21390,21428,21259
17578,21395,21530,21528,20728,85132C,20726,22383,22384,20725,21534
17579,23174,22698,23175,23173,85123A,82482,22423,21833,22750,23162
17580,72741,22423,22111,22457,22967,22957,22294,21390,22767,47566
17581,84077,21936,23230,22466,48184,84997B,23129,22979,20728,22780
17582,37449,22061,22646,37448,37450,22645,22064,22644,21621,23078
17584,22675,22456,82486,23486,22674,22762,22683,22680,22681,22671
17585,22470,22173,23187,21394,22342,22115,21212,84823,21395,21108
17588,48111,48185,48188,48129,48138,22692,72351A,22690,85066,23283
17589,23109,23076,23230,23157,23354,22501,22557,84997A,22327,22045
17590,84947,22469,23298,85048,85066,22197,21034,23077,22844,22144
17591,21908,22178,82582,22728,21164,47566,84030E,22846,21485,23208
17593,23322,21755,72741,23323,23321,22646,85032A,23167,22488,21411
17594,21931,22112,23207,23199,23206,21671,23201,22835,22411,85099C
17595,84945,22767,22791,23090,23085,23083,22768,21169,85150,84879
17596,22333,23084,22197,22499,22555,22624,51014A,22090,23076,22434
17597,22619,22622,22693,21889,21917,23310,22607,22423,22748,20725
17600,22114,23503,23356,23357,22467,23504,22197,21108,23284,22499
17601,22150,23076,23077,20971,22271,22273,22568,22274,22749,22570
17602,23369,22113,20983,21974,20914,22690,22759,23382,23436,22423
17603,84947,22079,22080,23517,22739,23518,23512,22081,23393,23516
17604,85152,22720,82583,22112,20750,21485,23176,82599,22822,15036
17608,22113,82482,23298,23394,46000M,21497,22411,84879,21616,22047
17609,22558,22294,22077,23343,20724,21034,20719,22379,22297,22784
17611,M,15056N,84978,21832,21868,22925,23209,22082,84970L,21714
17612,22423,20728,22077,23208,48194,22192,22488,23233,21497,22191
17613,22966,20712,47566,22824,22947,22384,22896,22187,22592,21137
17614,23084,72741,21259,21620,23198,23503,82482,23092,21906,21617
17615,85123A,22487,84978,22464,23089,22689,48194,85099B,21313,22488
17616,22804,22457,22470,84836,22189,22418,21340,22469,22296,71477
17618,22273,22622,22149,22271,22493,22961,22147,22274,22139,22666
17619,22698,21385,22720,22804,23321,22302,22427,21485,22326,22908
17620,22960,23240,22961,23295,23294,23236,22722,23296,22768,22720
17621,22966,22624,22961,22960,22689,22692,22621,23319,22625,22667
17623,23321,23318,23312,23263,23247,22144,22142,23323,35970,23320
17624,23351,22138,84945,21704,84029E,23355,84879,21790,84380,22866
17625,22720,22457,22595,22212,22241,22188,22561,21533,22296,22456
17628,21977,84991,22417,84992,22951,23298,21976,47566B,23307,23308
17629,21484,22636,23090,22219,22294,79321,22418,22424,22534,23493
17630,22185,22928,22927,22693,22960,21713,22441,22477,21868,22917
17631,22487,22367,22274,21558,22554,22149,22619,23493,84380,21259
17633,22734,21670,23319,23245,21671,23240,21669,20685,22720,23298
17634,47566,85066,21259,23091,23298,22501,22502,22763,20685,22505
17636,21136,20725,22382,22139,20972,23206,22617,84997D,23207,20727
17637,21175,23174,23175,22429,23171,21181,23170,85150,82494L,22961
17639,21669,21672,21673,22771,22772,22773,22767,22768,22805,23035
17640,22804,82483,84836,22945,22595,22969,22766,22418,84832,22173
17642,20685,22411,22431,84946,22423,23245,21929,21155,16161P,22567
17643,23321,21811,22154,21818,23103,21810,84836,21819,22577,20750
17644,82486,84879,23199,82483,22077,23108,22663,21524,20713,22355
17646,21843,22847,23243,22425,22424,22626,21533,21218,21527,22844
17647,22191,22627,22192,22424,23341,23342,22840,23404,22138,22849
17648,47566,23108,48187,21217,21755,22692,21216,22169,22722,22847
17649,22384,85099F,23202,22722,23293,23209,22750,84997D,22568,22570
17650,84991,21790,21791,22966,22424,22139,21889,22493,22622,22558
17651,22086,22722,22993,22776,23263,21155,23301,21790,21810,21811
17652,23130,23247,22114,23236,22384,22810,22621,22593,22553,23131
17653,85066,22595,23196,21984,22634,22488,21756,21411,47504H,23367
17654,22627,22558,22505,20718,21533,22411,71459,22424,22284,22425
17655,23091,20685,22690,21756,21169,22365,48138,48194,85150,21136
17656,82582,22768,21908,23426,21181,48188,22112,21165,21524,21179
17658,22624,22693,22759,22740,15036,22969,22193,22582,22192,85040A
17659,23493,22595,35970,22645,21485,23103,47566,22840,22596,22910
17660,23130,22082,85061W,22178,21811,84970S,22079,22575,22154,23215
17663,21755,22734,85048,22469,23340,23313,84347,23311,22751,22619
17664,23232,22585,22952,23231,23191,79321,21497,23078,22969,21499
17666,21181,85152,23333,23323,22694,22296,23321,21175,21843,21326
17667,22776,22927,23103,21977,22847,85066,22432,23091,21794,22141
17668,21122,22840,21124,22842,22627,23173,22989,22699,22697,22626
17669,20713,23582,85099C,23343,20712,20726,20725,23344,22865,21928
17670,22620,21746,21918,21703,22560,22607,21890,22491,21749,21892
17671,22197,22090,21731,47566,22149,84945,22173,22467,85174,23079
17672,22142,22720,23319,22086,23230,22114,84988,22193,22192,84978
17673,22147,20682,79000,84077,82551,21174,82600,22991,21181,21673
17674,84077,22966,22712,22983,22563,21912,22549,21889,21915,22619
17675,22077,22752,22492,85049E,22834,82582,22898,20685,22838,22779
17676,22383,22632,20726,22662,22384,22834,23082,22899,22356,22837
17677,23351,85123A,22411,84077,21937,22326,82486,21929,21463,23052
17678,22728,22725,23243,22722,21899,22413,22499,23231,21868,22666
17679,23164,23234,22086,23296,22963,23163,23293,84380,22962,23161
17680,22570,23131,22569,22593,22577,22594,23215,20914,23492,22578
17682,22178,22699,22776,23333,22698,23332,23322,23313,22087,21889
17684,23333,22470,23330,22694,22602,23270,22600,85123A,21217,23263
17685,21086,84078A,22333,22694,22470,22492,23208,21080,22895,23255
17686,84879,21485,22382,22111,22487,22087,85132C,22585,82484,22993
17690,48194,22082,21172,22144,22798,21669,22629,21523,47566,22426
17691,82483,22621,22083,22720,22759,22113,21313,21430,21481,84879
17692,22465,85048,21877,23426,21908,85152,82582,22294,72741,22464
17693,22138,22693,22961,22627,22429,22622,22585,23231,15036,22617
17694,22779,22553,22669,23108,22469,47566,22326,21731,84978,23356
17695,85150,22423,16161P,21500,21497,21993,84347,22563,20979,22562
17696,23148,79321,16169E,21175,22645,21231,22089,22986,21232,21166
17697,22429,21535,21539,21533,22555,22441,21531,21217,85099B,85152
17698,22084,85049A,23300,22652,22734,23301,85049C,85049G,22568,85049E
17700,23243,22296,23082,23311,23192,84755,22794,22487,47590A,23352
17701,20728,71477,22804,22730,20726,47566,22960,22725,23207,23206
17702,21931,23207,22383,23201,20726,23343,22385,23493,21929,20711
17703,22963,22630,23293,23241,84946,22941,23345,22466,23242,23192
17704,22467,21080,23110,23112,22492,23209,22173,22469,23321,22086
17705,23582,23231,23232,85099F,22382,21932,23200,23078,22725,23395
17706,82483,22799,22149,22179,21934,82582,22170,22829,23299,22502
17707,22698,22423,23171,23170,23172,23173,84945,84755,23175,23174
17708,22193,20914,23342,79321,22781,21716,22637,21216,23239,22624
17709,22699,23053,23051,23052,23057,22624,23054,23049,23171,84755
17711,22423,22617,23245,23434,22644,21992,23263,21843,23096,85194L
17712,22423,21485,22171,22139,21481,22112,23076,22492,22175,23355
17714,85036C,85034C,22483,72741,22139,85038,85123A,85034A,22481,22809
17715,85123A,22637,21137,84347,20668,22041,22467,75131,22296,84692
17716,22427,22992,35970,82484,22197,22699,22909,22090,22077,84836
17718,37449,22645,22646,22649,22061,22055,37448,22644,22064,22059
17719,20914,22842,23104,85053,21533,23494,22567,23197,22846,22428
17720,22835,22469,21136,22089,22499,22171,22961,22457,84970L,22508
17722,23084,48184,22624,16161P,20682,22199,21558,90057,23284,15060B
17723,22669,22089,47590A,47590B,22090,22088,23313,22938,21198,22083
17724,22771,21673,48187,85014A,21166,23032,47566,21470,21524,22989
17725,22139,22423,23061,22771,22138,22619,84971S,23263,22804,22297
17727,22424,16161P,82494L,22561,22430,22966,22411,22766,22666,21498
17728,21175,23245,22384,20728,22952,84347,85049A,23319,23162,23493
17730,22961,22030,21174,21231,22507,21539,20754,22188,21035,85048
17731,23314,22086,22910,23350,85048,22960,23437,23007,23322,21340
17732,POST,21485,84030E,22113,20685,23201,22692,48184,23284,22111
17733,21889,22866,22086,21755,22867,82482,21756,22619,21891,22633
17734,23396,23050,23054,23298,21755,23053,23353,22433,23084,23397
17735,22989,22418,22607,85184C,21876,22620,21874,10135,23198,22957
17736,21756,22427,22619,82483,21745,21166,84879,22620,21175,21672
17737,22457,22694,85123A,23322,23321,22669,35970,22855,23210,23332
17738,84380,20971,47591D,22151,84987,23293,22848,22120,23163,22501
17739,22910,21484,23301,48138,22465,85152,23356,23535,48173C,22457
17742,22763,82494L,22762,22171,82482,21754,21340,21755,22797,23118
17744,21232,37500,22969,21382,22956,21832,84978,22112,20754,22219
17746,47591D,21156,37449,22220,22061,47567B,22139,22236,23007,22939
17747,71459,84949,22178,22464,22086,22622,22784,22809,22102,22470
17749,22487,22938,84755,48138,21755,21524,48184,22639,22241,22294
17750,85071A,21792,22630,85132A,20992,84596B,23501,23311,37342,35923
17752,23103,22139,23084,48187,23209,16237,17003,21650,21932,75049L
17754,22082,22077,21620,23232,21485,85099F,22111,21034,35651,23231
17757,22560,23284,22554,22925,21888,22489,22926,22721,22694,22927
17758,21169,22652,23583,22082,20750,23581,20723,22499,21429,82600
17759,23321,21818,84946,23322,22694,23329,21811,23217,22465,23077
17760,22988,21791,23480,22977,22975,21790,20749,21914,22619,20750
17761,23131,23147,85123A,22694,21181,21733,85152,21907,23322,22579
17763,85123A,22637,21137,84347,20668,22041,22467,75131,22296,84692
17764,22077,22191,35970,23511,22080,21135,21714,23301,23515,23513
17765,22666,22989,22847,48187,22979,22690,23236,23320,23243,23245
17767,22943,23085,72351B,85048,84946,23323,72351A,22158,21730,22804
17768,22114,22942,84077,22554,23356,23344,84030E,22867,22996,22632
17769,23209,23188,22469,20971,23480,22690,23310,22692,23203,23583
17770,23054,22624,21326,84947,22077,48187,79321,22654,23082,22178
17771,22739,23283,23230,16161P,21523,48116,23231,48173C,21498,21499
17772,23486,23396,23108,23407,48188,22577,23569,23535,22469,21731
17774,23245,22295,22607,72802C,22969,85040A,22151,23332,22499,22804
17775,22296,22227,21811,21390,22156,22297,22577,84978,22212,22295
17777,22960,22294,22722,21114,85099B,22969,23146,23147,23269,23328
17779,22367,22577,20725,47591D,22197,23298,22384,22578,48187,21155
17781,21232,23080,21745,21621,21754,21755,22171,22469,21462,21733
17783,23230,22029,22027,22037,21495,22819,22090,23232,22030,22985
17785,22469,23322,22751,84970S,22749,23323,22942,22750,23321,20971
17786,82600,22568,20725,22804,20726,20728,21907,47504K,82582,20972
17787,22667,82494L,21216,21733,22720,82578,21174,21623,23133,72741
17788,22192,23342,22894,22897,22896,23341,22303,22624,22302,22939
17789,84978,84945,21696,23173,22113,22800,22350,21694,23174,23175
17790,23103,22158,84406B,22151,22173,23490,22596,21754,22822,22114
17791,20726,22630,21558,20728,22383,22384,22662,21559,20978,22139
17793,22147,23493,22569,22149,22273,23128,22570,22750,22749,20969
17795,22139,21889,22624,20682,22625,17003,21703,22531,47590B,22617
17796,22749,22847,20969,22358,22849,22637,22424,23243,20914,22425
17797,23396,22469,22113,23300,23298,22776,23130,22178,23333,84836
17799,23078,22470,21108,22148,23301,22637,22149,22197,84580,22906
17800,22940,22148,22384,20726,47590B,47590A,22273,23207,22274,22084
17802,23298,22988,22508,22383,20725,21985,20713,20728,22867,85066
17805,23013,22488,23419,22219,23020,23085,23326,84879,21773,22364
17806,22197,23501,21108,20982,23504,22610,23493,23103,21034,22759
17809,22149,23301,22144,23318,79321,23311,22625,22086,22960,23319
17811,21559,21592,22352,15056N,85152,20676,23491,22557,15056BL,21035
17812,22507,21326,85048,23169,22694,21713,22121,22798,23201,84947
17813,22456,23569,22171,23406,23108,22907,22762,22169,23184,21781
17816,23344,23240,21930,85099B,22963,22386,23199,23201,22557,85099F
17817,22191,22625,22158,22626,22627,21770,21136,22192,23485,22988
17819,22633,23439,23160,23161,23298,22086,23359,22518,23164,22519
17820,22341,22329,22356,22344,22345,22346,22348,22349,22350,22351
17824,22561,21915,21914,21888,22549,22548,23504,22623,21918,22550
17827,21623,21314,22752,22154,22746,22580,22745,22942,22041,22141
17828,22890,85066,21843,22224,84991,22283,22296,37448,71477,21108
17829,21169,21164,21903,21174,82582,82600,82599,84029G,47590A,84029E
17830,22689,48138,21411,48185,48129,48188,85034B,21733,72807B,85099B
17831,22423,23173,23171,23170,23174,23172,23175,23164,23163,23245
17832,22139,20992,21110,21287,21794,35471D,22065,72817,22610,47503A
17835,23344,22633,22632,22386,22834,85099F,20974,23582,22759,21430
17836,21616,85039B,85038,21620,21615,72351B,85034A,85039A,21124,23501
17837,22616,23238,82582,22139,22558,22505,22619,22112,23356,22111
17838,85152,23243,85066,22115,21165,21172,22956,82580,21889,22846
17839,23320,22086,21791,22619,21912,23312,22746,16169E,22622,22491
17841,21115,22296,21429,21922,22158,85048,21430,22354,21630,20682
17843,22619,15056N,21891,17003,21876,20750,15056BL,85175,21832,22989
17844,23306,22197,23236,23307,21990,22720,21992,23198,23240,22960
17846,21034,17003,22171,15056N,22178,21135,71459,22722,21558,22993
17848,82482,85123A,22777,23240,23014,23109,15056BL,85014B,23321,22778
17849,84879,22120,21523,21340,23109,21136,48187,20685,48188,48184
17850,22865,22837,22867,21481,21479,23439,21877,22866,22087,22972
17852,22791,84946,22801,22550,21912,21889,23090,84378,22964,22966
17854,22946,22294,23298,23061,21733,22189,22804,22890,20679,84945
17855,21891,21890,22549,35970,22086,21892,22550,22489,21889,22548
17856,84949,22798,21326,84945,22801,22791,22572,22576,23221,21314
17857,22489,22730,21716,23241,23190,22725,22561,23242,21918,22716
17858,21668,21669,21257,23080,47566,22795,21733,23321,23075,22138
17859,84375,22089,23229,20977,22423,21892,22467,22492,21888,22610
17860,22727,22866,23439,22752,22633,21034,21694,22865,22816,20979
17861,22964,20749,23569,21499,22197,21500,22436,22644,22635,21034
17862,23256,22634,23254,22617,22635,84997A,22605,23255,22977,22972
17863,22434,23318,84077,22045,22037,20975,20727,22553,23076,23389
17864,22988,84029G,22998,22997,22082,21484,22971,23006,21485,22027
17865,21745,22297,21179,82484,22295,22499,21481,21121,21122,22063
17866,22766,82486,22969,85123A,22197,23093,84946,72351B,22890,37449
17867,22906,21929,22622,47504K,22834,22197,21584,22278,23188,21980
17869,22084,21586,23397,23298,21623,22845,84792,22795,23312,21584
17870,23077,82494L,22988,22669,22818,48138,85123A,23298,22840,22197
17871,84997B,23255,37342,21733,21043,21395,21398,20726,21394,22662
