,Top1_rec,Top2_rec,Top3_rec,Top4_rec,Top5_rec,Top6_rec,Top7_rec,Top8_rec,Top9_rec,Top10_rec
17237,13147,15649,16386,16000,16209,17411,12970,16679,14968,13200
17238,13178,15527,12662,12360,17799,12939,17179,18036,15838,17758
17239,13681,13060,17739,17230,18212,17119,17829,14176,17830,15167
17242,12557,17994,15970,13158,12732,15544,17589,15810,13131,17179
17243,18127,17134,13168,17214,13064,12953,18044,14530,14472,15656
17244,16527,13295,15054,17892,17440,17221,13094,14597,15725,12725
17245,15691,13929,16344,13513,16275,14165,14198,16623,13200,13858
17247,13127,16260,17731,14295,16062,16820,13097,13481,16753,13536
17248,14273,14282,12808,12785,12551,15032,14489,17031,12564,17986
17250,18127,16081,13803,16407,15609,15016,13593,15621,14633,17419
17251,18042,17376,15758,13416,18027,13323,14578,18043,17163,13298
17252,13398,15535,17926,15327,18080,16823,15087,12762,15974,14796
17253,13298,12702,15758,13323,16261,15612,17904,15335,14578,16349
17254,17793,17371,14684,13636,17120,13109,18142,12867,12933,14246
17255,12995,17561,16352,17625,16989,15017,18198,15967,15467,17133
17256,17553,15389,13953,16965,17926,17912,18078,16152,15381,16805
17259,15494,13385,15514,16718,13635,17950,17392,16499,15894,13370
17262,17955,17763,17715,18191,13811,18073,14264,18078,17361,17923
17263,18058,14548,14987,14950,17616,14423,13161,14247,13382,13593
17265,13751,16456,13549,13821,13037,14810,16700,15356,16007,13228
17266,13548,16903,15623,13133,15863,13568,14675,13827,18019,12940
17267,12930,13784,17411,15836,16660,15921,13767,15550,17142,13951
17268,17347,14117,18255,16737,14238,16872,16427,16424,18191,15668
17272,15386,14178,17824,13390,16097,17674,12418,15175,12830,15429
17274,17233,15468,16128,16591,14434,18278,17513,16354,16732,13203
17277,16816,17442,16823,15855,15574,14549,16324,12559,14342,12609
17278,16163,14248,16488,14055,13196,13743,17597,17194,13370,16429
17279,15345,13120,16144,17331,14693,13187,18105,14199,13649,14377
17282,13483,12383,15521,16099,12754,12713,12797,18120,18041,14622
17284,17673,13402,12348,18008,15076,16743,12910,14934,13708,18041
17286,17555,17475,15653,16478,15267,14121,15844,14251,14971,14761
17287,13066,16554,16497,16345,14515,17289,16976,12904,17896,14117
17288,15386,13500,12910,12936,13329,17824,14971,16734,14132,16531
17289,14515,16362,14487,14847,14824,15478,14723,14550,16830,14593
17290,13225,14923,17186,13135,16206,16083,15516,14569,15912,17385
17291,16552,13854,17949,15938,17848,15713,16473,14051,13101,17939
17293,14673,15963,16362,15557,16554,16011,13780,14332,14863,15050
17295,17181,14360,17350,17387,17839,13518,12616,16616,17791,16536
17297,13980,15994,16198,15681,16445,16385,13787,17080,17797,14553
17298,13228,14824,13242,13577,16272,14477,13689,12990,14705,16990
17299,13159,17562,16062,17447,14421,17995,14828,15850,17079,13127
17301,15852,13260,15909,15206,17831,17991,13144,16535,12912,12906
17302,15275,16830,17171,14804,15826,17720,15438,18160,13867,14529
17303,15408,16147,14479,15024,16055,16131,14423,17732,14349,18106
17306,12906,15568,15028,16681,15197,14098,12910,12901,17886,14957
17307,14320,14329,14315,14305,14312,14311,14309,14307,14306,18287
17309,17440,17595,17737,18048,17201,18030,16519,15938,17939,15604
17311,15561,16461,17350,17839,15047,17334,16097,17861,16732,17936
17312,15097,16226,17060,17403,18088,17995,15922,16427,13894,13617
17313,17350,15707,17333,17924,13298,15830,15965,17957,15867,15516
17314,16019,12348,15050,15594,12901,14307,16104,12719,12504,15707
17315,13561,15508,17115,18265,18109,12843,13956,12556,14035,17738
17317,14473,17383,13897,15070,15473,12873,12824,15516,15075,15723
17320,13823,13699,15565,13168,12834,17975,16880,17114,15093,13484
17321,16009,16203,14075,16759,18096,14015,17917,14078,16960,13318
17323,12375,13815,15417,17669,12580,12380,16809,17031,13791,13283
17324,17083,12557,12648,13509,14632,15018,12732,17030,16526,13594
17325,17353,13470,14054,14798,12785,14006,16914,15130,17051,17118
17329,17525,12702,14608,13298,14805,15758,14062,16591,18259,17163
17330,17427,17513,14434,16591,16260,16123,14967,15568,14861,15286
17331,17331,14199,13144,14148,17991,17408,13006,16976,12603,13059
17333,12702,17232,17218,17350,16982,17081,14673,13635,14608,17313
17334,17839,17674,13743,14291,15047,13483,17010,13108,17499,17919
17337,16135,12652,16222,15707,15808,13381,15498,13831,15554,12762
17338,17604,17796,16905,14062,13168,14669,16871,14320,14171,18125
17339,13298,18259,14894,15758,18006,15739,13323,12702,14578,17163
17340,16293,14062,16979,13564,13078,15110,16157,14673,16915,17733
17341,17974,15880,17860,15714,15957,17377,16753,15574,16816,14985
17343,17163,16812,17044,17525,16510,13889,15758,14517,13017,16162
17344,14661,13161,15262,16617,14377,17388,16554,16363,16996,17460
17345,16338,14332,17169,13548,16780,16362,18211,16136,14515,14561
17346,15965,16393,17669,14577,17885,14489,14607,15955,17031,14173
17347,14117,17896,16976,18048,15488,15668,18113,16148,14090,16226
17348,18022,17365,16936,17863,17914,17019,17760,16657,14662,14968
17349,17102,14132,12474,12922,12694,13062,12364,17205,15777,12625
17350,17839,17480,15398,14317,16440,13422,16020,16758,15492,17295
17351,14795,13484,13538,14589,16339,17374,12823,13261,13699,15705
17353,13470,14054,14981,17118,17455,15970,15216,12976,12793,16450
17354,16595,12824,17468,14480,15539,15720,17203,14219,15882,17313
17356,14761,12845,18176,18085,15130,16714,17457,14350,13410,12995
17357,12783,13390,15681,15863,17197,17010,14251,16734,14015,17936
17358,13615,15717,14625,16725,13982,14987,14548,13803,16850,14549
17359,15691,14953,15899,16808,17198,15714,17033,15822,15853,17899
17360,17004,13667,13421,14162,17073,17389,13561,15704,17545,15335
17361,17262,13435,14642,14177,14715,17925,14820,15189,12712,18048
17362,16517,13052,16494,13706,15717,12849,18093,13208,13173,17619
17364,15877,17571,14849,16621,14719,13771,17365,14049,17432,17509
17365,14049,12474,14132,15544,14286,17861,17348,13588,13159,15366
17367,13978,12428,14191,16742,17846,17941,12849,16601,13581,17414
17368,15850,14503,16369,16966,17629,13170,12673,15320,12754,16999
17370,13645,16189,13726,14102,13027,18086,18099,17865,16928,12347
17371,17254,17443,18043,15518,14148,15759,14037,13109,14368,14082
17372,16440,17545,15024,17480,14081,16409,16791,15144,14572,14175
17373,13016,17051,14948,18262,16292,15518,17041,15014,12436,17220
17374,13484,14795,13538,13261,17351,14589,16339,15705,13699,12823
17375,12383,13014,16948,14520,17029,18017,18174,15313,16953,17083
17376,17179,17862,17234,16097,17251,13621,15521,17937,14494,15872
17377,15965,17894,14655,18145,17802,16393,16062,17059,12928,15356
17379,13991,17228,13127,17806,17562,16813,16945,16048,15005,14963
17381,12901,18013,17824,13483,13108,17272,17919,17650,17017,15047
17382,17900,14533,14078,13188,18032,15488,12729,16929,15676,15458
17383,15516,17317,16079,14885,13897,15054,16727,17432,14488,13638
17384,14463,13967,15610,15541,14819,12917,14448,18017,15313,18174
17385,18011,16215,16083,16438,17832,12925,12445,16444,14651,13233
17386,14638,13617,14117,15010,16226,18135,17347,16427,15653,15864
17387,13518,17295,12822,17728,13355,13375,14385,15398,18235,12993
17388,18048,14117,17347,15938,14463,17896,16617,15488,18068,13094
17389,14205,17360,16753,17869,15721,14622,14633,17214,17073,17799
17391,15361,17044,16737,17025,13976,17468,16660,15604,15869,15360
17392,15230,15262,12833,18246,15623,15713,16587,14442,17171,13962
17394,16610,15098,14616,16078,13185,16619,13489,16621,15526,14687
17396,13244,13260,15909,13932,14853,15304,17991,13144,15885,13059
17397,14555,15651,14727,13884,17990,14723,17894,13482,16215,18105
17398,12852,17180,14560,12528,12407,14466,12589,12604,13826,18217
17400,14954,15110,15452,18196,18190,17303,15497,16750,13370,13544
17402,17929,14720,17197,13690,12814,17376,12616,15554,12430,13370
17403,17312,17564,17060,13579,15994,16362,12966,17513,17080,14428
17404,17193,12397,12739,13016,12754,12684,12738,12398,17489,13639
17405,16800,17891,14180,17647,14758,15221,13030,15397,15060,15639
17406,17507,13168,14243,18170,16554,14656,12868,14085,13929,17239
17408,17331,16144,14199,12603,12588,12515,14148,13144,13809,12401
17409,12464,13747,16072,12584,13508,13062,12945,14256,13043,13993
17410,16732,12944,13596,13735,14834,17886,12991,13456,15865,14708
17411,13495,13188,16602,13984,15681,17267,15793,15220,16872,14741
17412,17936,13157,17459,12724,14662,14077,12592,16393,17677,13355
17414,16377,12864,14000,12908,18184,16881,13848,14865,13841,13207
17415,13925,12464,17500,14005,13075,15075,13016,15827,12885,15762
17416,16945,17594,12928,16086,14489,13643,17454,16458,15203,12826
17418,17022,16869,12863,13798,16813,16988,16753,13354,16625,17153
17419,12854,17146,13593,16131,15291,13650,16117,15716,16222,17250
17420,16351,15417,17229,14477,13242,17031,14566,15032,13070,16997
17422,16149,14460,14801,15690,13439,14860,16494,15829,15348,15148
17423,15857,12676,17519,16969,16774,13897,12971,13666,14421,16589
17425,15341,14585,14753,16347,15117,14825,16183,13974,13566,13689
17426,14250,17649,18283,17675,13384,14842,16240,13368,13408,16172
17427,17330,17513,14434,16591,16123,14795,12823,15028,16041,16685
17428,13055,15382,13269,15791,13317,13136,15296,13969,17049,17229
17429,14645,13434,13667,16584,15829,13623,16356,17470,15380,18230
17430,14242,14626,14549,18149,16468,16904,14890,15755,16643,17514
17431,16159,16494,17619,13626,12792,12849,14256,16045,13394,16546
17432,16836,15105,17219,12936,17896,17383,12933,16423,14538,16727
17433,14530,15967,16413,15271,13495,14381,16549,15807,16367,17513
17434,13607,14141,13769,15977,18228,16141,15773,15790,13354,17498
17436,14066,15212,15900,14957,18053,14098,16441,15368,18093,16278
17438,16212,16858,13508,16152,13261,15465,17217,13032,16652,14920
17440,15753,16405,14117,16282,13094,17896,17347,17181,18255,14523
17442,13104,15492,14092,12901,16700,13418,17073,17898,15123,13503
17443,15689,17371,16152,17850,16725,15460,12510,12707,16134,15145
17444,12449,12372,12471,12802,13082,12361,12684,15768,12463,12731
17446,13027,15280,18146,13930,18185,14466,17628,17155,12738,14586
17447,14073,14834,15803,13558,13456,14416,12446,17219,15653,17855
17448,14320,14329,14315,14305,14312,14311,14309,14307,14306,18287
17449,14649,16771,14504,13151,13060,12612,13187,18160,16984,14064
17450,12857,13186,17213,17117,13593,18231,14036,13448,14950,16806
17451,16440,16982,14449,16020,18143,13917,12937,15472,17625,15787
17453,16696,13260,15909,15206,17831,13144,17991,14853,13244,15304
17454,12945,16403,16458,13791,13643,14489,17229,14438,14258,15417
17455,13470,14054,17353,12353,14039,15216,14006,13799,12976,13277
17456,15844,12732,16380,12557,14157,14371,15653,15950,13895,13008
17457,16431,17356,13302,16721,17890,17222,17536,15552,13146,12845
17458,18169,18126,18135,15142,17561,15740,15748,14449,13980,16177
17459,14112,17412,13157,15539,14389,12822,15965,17420,14341,15117
17460,13453,13161,17866,13827,17134,17344,13809,17124,16527,15589
17461,14046,16666,16965,16015,13117,17793,16637,17414,16377,13182
17462,16351,17649,12422,12785,15032,17786,17031,16080,16477,17115
17463,16008,16146,15952,13894,17469,15845,14440,12916,16456,13643
17464,14155,13207,15442,14145,17414,12917,13494,18240,16377,14000
17466,17536,14276,15521,13689,13302,14495,12375,12613,16279,13871
17468,18220,17391,17354,17947,13856,13003,12871,15419,14389,16916
17469,16942,13285,17514,17031,16200,14489,17669,13643,16091,14273
17470,13239,17578,16109,17051,13716,15932,13740,14336,13126,14645
17472,16517,15775,18183,14242,14375,16814,15704,15334,12951,16525
17475,15277,15653,15243,17286,16337,15942,13503,16846,16483,13177
17480,13639,15239,16848,14488,17350,12886,14139,13897,15075,17855
17481,15275,17219,15208,14966,15106,13881,17623,14673,15683,15033
17483,18146,14241,17560,14463,14642,13792,16535,13894,13767,14216
17486,14576,17572,12717,14603,15520,16757,15195,12652,13885,16356
17489,13483,17824,18013,12830,16966,13108,17984,17670,13621,15386
17490,15987,18280,12535,14904,18129,17654,13220,15489,16392,17698
17491,17690,17495,16261,13844,13753,14834,16899,16523,14824,18236
17492,14431,14962,14386,17217,13065,12823,13261,16424,18138,15447
17495,13748,16261,15364,16164,15837,17491,13774,17623,15900,16505
17496,17163,17525,14371,13560,13017,15180,14967,13323,15758,18181
17498,16345,14518,14073,15551,16887,13980,15744,14784,18084,15986
17499,15047,17272,17334,18013,15146,15806,17597,13483,17381,13450
17500,12881,14104,17817,12884,13046,17142,17415,16243,13563,17146
17501,15223,16766,14323,16114,14199,13324,14497,15236,13144,17991
17502,16863,15516,14348,14164,16085,16374,12987,13103,13695,13928
17503,16732,13940,14189,17183,15865,17073,18066,14503,16284,15193
17504,14472,18239,15291,16449,15951,13863,18074,14584,13723,15624
17505,15942,13635,16584,14584,15773,18150,14015,14920,16320,16052
17506,13067,13928,15081,15211,17079,15774,16177,18265,16775,15634
17507,14896,15780,16222,13434,16778,13736,17838,13781,17406,16356
17508,15032,15178,14817,12551,16159,17946,17031,17986,13618,12990
17509,13639,16455,12910,13177,16110,13422,15978,15135,16340,15754
17510,16708,13669,16389,13899,13260,15766,13483,15877,14853,12955
17511,16062,15640,13418,15998,14194,13069,16156,13093,16053,13510
17512,15980,16407,13593,16011,15636,17133,15664,15841,13709,14511
17513,14434,17427,17330,16123,16591,16041,14205,14967,15028,15568
17514,14905,17469,15218,16986,13070,16468,13228,12990,17174,14477
17515,16907,13183,17584,13781,13923,14504,13151,16356,17058,13434
17516,17454,17649,12945,18257,14898,16186,13590,16477,16379,14038
17517,13493,17102,16159,15445,16494,13626,12474,16546,15690,14657
17519,14421,16256,13211,17423,13666,16532,15143,12676,15171,12841
17520,12820,13449,16423,14820,14950,13558,16499,15598,13844,15612
17521,16780,15618,15986,16184,13292,16851,13721,17080,17666,13695
17522,15550,13101,17890,13240,15920,13166,15988,13955,17391,16566
17523,15333,13316,15148,14537,13177,15348,15118,12984,15135,18261
17524,18135,17347,14463,15335,17896,16976,14117,16362,15822,16119
17525,17329,13323,15758,17496,17163,14805,13298,13017,16591,14932
17526,17102,13826,12694,14560,13062,12528,12545,17408,12589,12437
17527,15743,13503,14741,13867,18161,12994,14759,17245,15220,13899
17528,13456,12925,15187,12475,12963,14930,13927,13518,14554,14976
17530,15074,17509,14593,14132,17015,17672,16464,14381,13579,16931
17531,15262,13487,14351,14264,18009,13562,16587,14747,14964,16485
17534,15350,14434,16430,15180,13017,13323,13763,13587,14371,18278
17535,16957,18085,12370,18056,16967,14682,14959,16306,17394,13630
17536,13302,15219,17466,12815,16679,17770,12552,15899,15018,15370
17537,17985,13790,17658,18249,14672,17078,12847,15181,15279,15923
17538,16505,15949,15857,15653,15803,16589,15844,17680,13897,15010
17540,16598,14371,15180,17163,13017,15758,13323,15612,14608,12702
17542,18218,13992,13824,17226,13828,15840,13198,13296,15222,17118
17545,14629,15531,16260,13536,15721,14071,15993,15023,13560,16210
17547,14320,14329,14315,14305,14312,14311,14309,14307,14306,18287
17548,14320,14329,14315,14305,14312,14311,14309,14307,14306,18287
17549,14785,14975,15168,13499,13169,17172,14237,15557,14034,17878
17550,15917,17079,17923,16323,13956,16163,16256,13058,16906,18019
17551,16313,14375,13911,15349,13929,16856,16771,16506,12965,13513
17552,12571,16140,16318,12437,12684,14889,16193,16531,14291,12740
17553,15389,17256,13953,13147,15649,16965,16679,17912,16319,17926
17554,13403,15768,14015,14335,14143,13730,17788,17157,12920,12830
17555,17286,15351,14121,15525,15957,15341,14904,16205,12925,18145
17556,15909,16696,13260,18165,14551,17453,13244,15885,15206,14853
17557,13587,14272,16990,14705,13068,18278,15423,14434,16468,17600
17560,15447,17483,17658,16773,15952,16621,13116,13955,13894,16808
17561,14578,14723,14480,18126,17790,13822,15478,15748,18096,17255
17562,14389,17669,17031,15117,14409,14887,16086,14489,13643,14112
17564,15017,17080,17163,15758,13323,13882,17403,16466,14530,13017
17566,13742,14306,14629,15009,16800,14698,17503,13495,16533,17637
17567,13014,15808,16745,13186,18237,15655,17088,12647,13668,14001
17569,14584,14501,17929,14867,13168,12872,13675,18212,17406,17122
17571,17364,17070,15877,14765,14719,13752,17194,18034,16293,17383
17572,14576,17078,12365,17486,18282,12515,17831,15206,17173,12879
17573,16533,12930,15009,13865,16837,14035,13719,15274,14511,17720
17574,14699,14500,14231,13499,15264,13434,12945,13781,17174,15457
17576,13803,13782,16791,14085,17580,15164,16117,16871,14704,15444
17578,17871,13990,17470,13740,14414,17051,16109,17702,13618,13725
17579,16855,15909,16366,13260,14323,14853,17819,16696,17556,17831
17580,17619,14247,17749,16554,14423,15262,14496,15186,15497,14311
17581,17677,15674,16053,15298,15805,16240,15382,13881,16451,13397
17582,14301,14878,17718,17180,13799,17110,12353,18220,14714,12863
17584,17515,16825,15073,12833,18231,13744,16407,16013,16907,15636
17585,16145,13253,13269,13239,17470,15157,13678,14643,14002,15727
17588,13484,15705,14589,13225,14795,13538,14970,15659,15535,17134
17589,17994,17242,14049,16644,14057,12710,13654,15990,14291,14800
17590,13555,12856,14710,13894,16441,16791,13558,17767,15743,14216
17591,13932,15319,14431,12902,16217,14619,16356,18159,12956,13564
17593,15157,17985,16567,17449,12988,12612,16775,15279,13126,16804
17594,13791,16272,15747,17031,14188,12928,16748,15417,14389,12373
17595,15463,17309,16356,14499,17201,16818,17812,18121,16136,15054
